UserId,Date
"4221706","2015-12-04 00:00:00"
"1202830","2015-06-07 00:00:00"
"3993371","2015-06-07 00:00:00"
"65868","2015-06-23 00:00:00"
"4599824","2016-01-21 00:00:00"
"706138","2015-07-13 00:00:00"
"3340622","2015-01-25 00:00:00"
"1135714","2015-01-25 00:00:00"
"218152","2015-08-08 00:00:00"
"354974","2015-08-18 00:00:00"
"2732801","2015-03-24 00:00:00"
"4024473","2015-04-19 00:00:00"
"3823882","2015-06-04 00:00:00"
"1043569","2016-01-17 00:00:00"
"1669996","2015-08-26 00:00:00"
"4960623","2015-10-12 00:00:00"
"790877","2015-10-21 00:00:00"
"2638205","2015-04-22 00:00:00"
"4891717","2015-10-30 00:00:00"
"2570353","2015-05-25 00:00:00"
"108205","2015-05-25 00:00:00"
"3506946","2015-11-23 00:00:00"
"384808","2015-06-15 00:00:00"
"183120","2015-06-15 00:00:00"
"55504","2015-06-23 00:00:00"
"3955724","2015-01-02 00:00:00"
"1176601","2015-01-16 00:00:00"
"4422347","2016-02-22 00:00:00"
"353988","2015-09-21 00:00:00"
"12570","2015-09-28 00:00:00"
"5492143","2015-11-05 00:00:00"
"3552806","2015-05-08 00:00:00"
"3326275","2015-05-08 00:00:00"
"1358283","2015-05-08 00:00:00"
"4803609","2015-12-16 00:00:00"
"5442132","2016-01-07 00:00:00"
"1050482","2015-07-20 00:00:00"
"584420","2015-09-11 00:00:00"
"14660","2015-03-16 00:00:00"
"2759848","2015-09-29 00:00:00"
"1165998","2015-04-16 00:00:00"
"562721","2015-11-02 00:00:00"
"544094","2015-11-09 00:00:00"
"549910","2016-01-02 00:00:00"
"4350476","2015-07-26 00:00:00"
"718656","2015-02-27 00:00:00"
"3796113","2015-03-30 00:00:00"
"981183","2015-10-07 00:00:00"
"983430","2015-05-07 00:00:00"
"4922108","2015-11-19 00:00:00"
"2327332","2015-01-03 00:00:00"
"2427479","2016-02-05 00:00:00"
"3701228","2015-01-20 00:00:00"
"2692339","2015-08-04 00:00:00"
"3063884","2015-02-06 00:00:00"
"27385","2015-08-19 00:00:00"
