UserId,Date
"485561","2011-11-21 00:00:00"
"41596","2012-01-30 00:00:00"
"88558","2011-05-01 00:00:00"
"36565","2011-08-11 00:00:00"
"351229","2011-11-29 00:00:00"
"1163051","2012-02-07 00:00:00"
"73297","2011-01-24 00:00:00"
"200349","2011-12-12 00:00:00"
"169346","2011-02-10 00:00:00"
"258388","2011-03-27 00:00:00"
"456851","2011-06-11 00:00:00"
"233","2011-11-04 00:00:00"
"4311","2011-11-28 00:00:00"
"210709","2012-02-19 00:00:00"
"405143","2011-01-26 00:00:00"
"517247","2011-06-09 00:00:00"
"241876","2011-07-21 00:00:00"
"177534","2011-09-14 00:00:00"
"164966","2011-10-08 00:00:00"
"105672","2012-01-18 00:00:00"
"1076164","2012-02-14 00:00:00"
"718","2011-04-20 00:00:00"
"158014","2011-11-18 00:00:00"
"646735","2012-02-03 00:00:00"
"331137","2011-10-05 00:00:00"
"12601","2011-06-29 00:00:00"
"773702","2012-02-09 00:00:00"
"493749","2011-12-13 00:00:00"
"166538","2011-05-09 00:00:00"
"65696","2011-09-20 00:00:00"
"21640","2012-02-02 00:00:00"
"119159","2011-09-26 00:00:00"
"187730","2012-02-07 00:00:00"
"174728","2011-02-22 00:00:00"
"54964","2011-02-22 00:00:00"
"112222","2011-02-22 00:00:00"
"60950","2011-02-22 00:00:00"
"297762","2011-03-22 00:00:00"
"440739","2011-09-01 00:00:00"
"4928","2011-01-28 00:00:00"
"353852","2011-03-18 00:00:00"
"153285","2011-04-03 00:00:00"
"522663","2011-11-16 00:00:00"
"697560","2012-01-06 00:00:00"
"17160","2011-01-17 00:00:00"
"435559","2011-09-24 00:00:00"
"10755","2011-11-15 00:00:00"
"541786","2011-06-21 00:00:00"
"82062","2011-06-21 00:00:00"
"572270","2011-12-31 00:00:00"
"78182","2011-06-09 00:00:00"
"279627","2011-06-16 00:00:00"
"82769","2011-07-13 00:00:00"
"307585","2011-07-13 00:00:00"
"50617","2011-12-12 00:00:00"
"159270","2012-02-06 00:00:00"
"118587","2011-02-16 00:00:00"
"856132","2011-08-25 00:00:00"
"669202","2011-10-15 00:00:00"
"309925","2011-12-28 00:00:00"
"406857","2011-06-21 00:00:00"
"249543","2011-12-05 00:00:00"
"350087","2011-12-23 00:00:00"
"256138","2011-05-20 00:00:00"
"400223","2011-07-02 00:00:00"
"139300","2012-01-25 00:00:00"
"633281","2011-09-01 00:00:00"
"365188","2011-06-17 00:00:00"
"847601","2011-12-29 00:00:00"
"916657","2012-02-09 00:00:00"
"156755","2012-02-10 00:00:00"
"452274","2011-03-11 00:00:00"
"60777","2011-03-12 00:00:00"
"409265","2011-06-24 00:00:00"
"298054","2011-11-23 00:00:00"
"255777","2011-12-31 00:00:00"
"4714","2011-12-31 00:00:00"
"29693","2011-03-17 00:00:00"
"273200","2011-03-31 00:00:00"
"383861","2011-05-09 00:00:00"
"444118","2011-09-20 00:00:00"
"790695","2011-10-20 00:00:00"
"572670","2012-02-03 00:00:00"
"455900","2011-04-20 00:00:00"
"481154","2011-05-03 00:00:00"
"241605","2012-01-18 00:00:00"
"46991","2011-02-22 00:00:00"
"24995","2011-02-22 00:00:00"
"63074","2011-09-17 00:00:00"
"146077","2011-10-12 00:00:00"
"73652","2011-11-23 00:00:00"
"14167","2012-02-17 00:00:00"
"382818","2011-02-09 00:00:00"
"135138","2011-04-03 00:00:00"
"55093","2011-08-18 00:00:00"
"19329","2011-11-15 00:00:00"
"56658","2011-11-15 00:00:00"
"424509","2011-03-18 00:00:00"
"999924","2012-01-06 00:00:00"
"475125","2011-12-19 00:00:00"
"62361","2012-02-22 00:00:00"
"481927","2011-03-25 00:00:00"
"23572","2011-07-12 00:00:00"
"455020","2011-12-07 00:00:00"
"282848","2011-12-31 00:00:00"
"133840","2011-07-13 00:00:00"
"385378","2011-01-31 00:00:00"
"330697","2011-04-08 00:00:00"
"447417","2011-04-18 00:00:00"
"471481","2011-06-01 00:00:00"
"41655","2012-02-01 00:00:00"
"296387","2011-05-05 00:00:00"
"3916","2011-06-12 00:00:00"
"298624","2011-07-18 00:00:00"
"7595","2011-08-13 00:00:00"
"737810","2012-02-21 00:00:00"
"85140","2011-04-10 00:00:00"
"469210","2011-08-22 00:00:00"
"9732","2011-08-30 00:00:00"
"899271","2011-11-08 00:00:00"
"572761","2011-12-13 00:00:00"
"446746","2011-12-23 00:00:00"
"339535","2011-11-21 00:00:00"
"11289","2011-11-21 00:00:00"
"84704","2011-10-27 00:00:00"
"492624","2011-11-18 00:00:00"
