UserId,Date
"4562921","2019-11-25 00:00:00"
"10789130","2019-11-29 00:00:00"
"2670065","2019-12-28 00:00:00"
"6766174","2020-01-13 00:00:00"
"51591","2019-02-24 00:00:00"
"5612363","2019-08-22 00:00:00"
"11766312","2019-09-17 00:00:00"
"10739377","2019-04-01 00:00:00"
"385907","2019-04-23 00:00:00"
"8860931","2019-05-24 00:00:00"
"11607676","2019-07-22 00:00:00"
"11998782","2020-01-03 00:00:00"
"59913","2020-01-10 00:00:00"
"4687359","2019-09-03 00:00:00"
"5684257","2019-06-09 00:00:00"
"603316","2019-01-12 00:00:00"
"1887402","2019-01-12 00:00:00"
"6407858","2020-01-06 00:00:00"
"633000","2019-08-26 00:00:00"
"392957","2019-09-11 00:00:00"
"4415734","2020-02-21 00:00:00"
"9284423","2019-11-06 00:00:00"
"423926","2019-06-12 00:00:00"
"6550782","2019-12-02 00:00:00"
"225016","2019-06-21 00:00:00"
"567854","2019-01-18 00:00:00"
"1563833","2019-07-25 00:00:00"
"1910483","2020-01-27 00:00:00"
"1688441","2020-02-04 00:00:00"
"1776132","2020-02-20 00:00:00"
"1540854","2019-10-16 00:00:00"
"3098071","2019-10-28 00:00:00"
"1410664","2019-06-23 00:00:00"
"7972699","2019-01-24 00:00:00"
"6782754","2019-01-26 00:00:00"
"3133418","2019-08-05 00:00:00"
"11936678","2020-02-07 00:00:00"
"891440","2019-10-17 00:00:00"
"5238522","2019-07-02 00:00:00"
"4735742","2019-07-17 00:00:00"
"6075699","2020-02-11 00:00:00"
"9614331","2019-10-18 00:00:00"
"10172408","2019-04-23 00:00:00"
"7240806","2019-05-27 00:00:00"
"9659902","2019-06-03 00:00:00"
"5678845","2019-07-04 00:00:00"
"9042078","2019-07-22 00:00:00"
"9252020","2020-01-21 00:00:00"
"6370924","2019-09-06 00:00:00"
"4802475","2019-03-25 00:00:00"
"9811969","2019-03-30 00:00:00"
"1601571","2019-05-07 00:00:00"
"4254924","2019-05-07 00:00:00"
