UserId,Date
"896249","2014-11-08 00:00:00"
"603270","2014-11-28 00:00:00"
"23893","2014-12-02 00:00:00"
"1957432","2014-12-11 00:00:00"
"4366025","2015-02-18 00:00:00"
"1901094","2014-02-20 00:00:00"
"1918592","2014-05-12 00:00:00"
"1474519","2014-12-04 00:00:00"
"886539","2015-01-12 00:00:00"
"1265036","2014-05-02 00:00:00"
"2898694","2014-05-14 00:00:00"
"2443389","2015-01-02 00:00:00"
"3342739","2015-01-20 00:00:00"
"825757","2014-02-27 00:00:00"
"1672927","2014-03-06 00:00:00"
"3351720","2014-03-25 00:00:00"
"1223045","2014-05-13 00:00:00"
"4170582","2015-02-24 00:00:00"
"4522778","2015-02-27 00:00:00"
"1958461","2014-01-08 00:00:00"
"1157147","2014-08-29 00:00:00"
"3477950","2014-09-06 00:00:00"
"2057033","2014-09-06 00:00:00"
"525576","2014-02-07 00:00:00"
"2215029","2014-10-03 00:00:00"
"126952","2014-05-18 00:00:00"
"607407","2014-09-01 00:00:00"
"3022109","2014-03-12 00:00:00"
"2660367","2014-10-22 00:00:00"
"1281841","2014-04-22 00:00:00"
"3057934","2014-11-27 00:00:00"
"15369","2014-06-05 00:00:00"
"1871700","2014-06-08 00:00:00"
"643482","2015-02-05 00:00:00"
"1650785","2014-01-06 00:00:00"
"2385565","2014-03-24 00:00:00"
"511529","2014-03-25 00:00:00"
"2596334","2014-03-25 00:00:00"
"586051","2014-12-04 00:00:00"
"105717","2015-02-03 00:00:00"
"2102532","2015-02-06 00:00:00"
"3432401","2014-07-22 00:00:00"
"28037","2014-09-04 00:00:00"
"1896986","2014-09-04 00:00:00"
"2861476","2014-09-24 00:00:00"
"2165143","2014-02-23 00:00:00"
"634958","2014-10-20 00:00:00"
"2629901","2014-05-05 00:00:00"
"681929","2014-08-04 00:00:00"
"1030960","2014-08-25 00:00:00"
"395202","2014-02-18 00:00:00"
"645511","2014-03-07 00:00:00"
"596361","2014-03-24 00:00:00"
"486979","2014-11-04 00:00:00"
"725306","2014-04-30 00:00:00"
"5552","2015-01-20 00:00:00"
"177145","2014-08-08 00:00:00"
"2629258","2014-02-01 00:00:00"
"2693841","2014-02-19 00:00:00"
"76051","2014-10-05 00:00:00"
"1504392","2014-03-28 00:00:00"
"118228","2014-03-29 00:00:00"
"3950946","2014-11-06 00:00:00"
"1785153","2014-12-15 00:00:00"
"4364303","2015-01-24 00:00:00"
"2430414","2014-01-09 00:00:00"
"1960776","2014-11-05 00:00:00"
"1788704","2014-05-26 00:00:00"
"11182","2014-06-13 00:00:00"
"581414","2015-01-23 00:00:00"
"650884","2014-07-04 00:00:00"
"1394631","2015-02-18 00:00:00"
"109618","2014-08-10 00:00:00"
"1374704","2014-01-03 00:00:00"
"1852723","2014-04-04 00:00:00"
"1107211","2014-04-16 00:00:00"
"3156863","2014-06-23 00:00:00"
"980524","2015-02-03 00:00:00"
"2073595","2014-07-24 00:00:00"
"2291559","2014-01-13 00:00:00"
"1021943","2014-09-11 00:00:00"
"1173495","2014-02-04 00:00:00"
"248616","2014-10-13 00:00:00"
"792290","2014-03-10 00:00:00"
"2057983","2014-10-28 00:00:00"
"3159971","2014-06-07 00:00:00"
"2801037","2014-07-25 00:00:00"
"2424805","2014-09-18 00:00:00"
"422060","2014-02-05 00:00:00"
"1986505","2014-02-11 00:00:00"
"1329126","2014-04-09 00:00:00"
"598683","2014-05-28 00:00:00"
"333777","2014-02-13 00:00:00"
"446267","2014-02-13 00:00:00"
"3001496","2014-02-24 00:00:00"
"68556","2014-03-19 00:00:00"
"401025","2014-04-15 00:00:00"
"3309529","2014-06-03 00:00:00"
"2226597","2014-02-12 00:00:00"
"2086191","2014-11-12 00:00:00"
"1328612","2014-12-02 00:00:00"
"1519318","2015-02-23 00:00:00"
"2588368","2014-08-22 00:00:00"
"3937664","2014-09-09 00:00:00"
"1832745","2014-02-26 00:00:00"
"2293560","2014-07-22 00:00:00"
"1596547","2015-02-15 00:00:00"
"2427291","2014-08-18 00:00:00"
"2324311","2014-09-15 00:00:00"
"175201","2014-02-05 00:00:00"
"216064","2014-04-21 00:00:00"
"969613","2014-11-07 00:00:00"
"1484957","2014-07-16 00:00:00"
"167614","2014-07-22 00:00:00"
"2626907","2014-01-11 00:00:00"
"3396598","2014-04-25 00:00:00"
"1451184","2014-11-13 00:00:00"
"3559095","2014-05-07 00:00:00"
"145757","2014-05-13 00:00:00"
"1245337","2015-01-09 00:00:00"
"1828937","2015-01-27 00:00:00"
"807787","2014-08-11 00:00:00"
"2421561","2014-08-29 00:00:00"
"729907","2014-01-30 00:00:00"
"491687","2014-02-07 00:00:00"
"1630893","2014-02-14 00:00:00"
"2930268","2014-05-17 00:00:00"
"379512","2014-05-17 00:00:00"
"2459730","2014-07-03 00:00:00"
"3952604","2015-02-03 00:00:00"
"560593","2014-07-09 00:00:00"
"906523","2014-08-16 00:00:00"
"3048495","2014-02-02 00:00:00"
"2416510","2014-02-11 00:00:00"
"1997229","2014-02-17 00:00:00"
"1149423","2015-01-15 00:00:00"
"634629","2014-04-24 00:00:00"
"225074","2014-11-19 00:00:00"
"112934","2014-12-15 00:00:00"
"255489","2015-02-23 00:00:00"
"2615940","2014-09-29 00:00:00"
"1012097","2014-03-09 00:00:00"
"1312971","2014-04-27 00:00:00"
"13226","2014-08-11 00:00:00"
"1397504","2014-01-21 00:00:00"
"2783703","2014-01-27 00:00:00"
"295130","2014-01-28 00:00:00"
"1804251","2014-02-23 00:00:00"
"772020","2014-04-02 00:00:00"
"412036","2014-04-02 00:00:00"
"540887","2014-04-03 00:00:00"
"2498956","2014-11-10 00:00:00"
"1942027","2014-05-05 00:00:00"
"409228","2015-01-02 00:00:00"
"1681480","2014-07-31 00:00:00"
"1371096","2014-09-02 00:00:00"
"1544790","2014-01-22 00:00:00"
"2909797","2014-02-24 00:00:00"
"1143322","2014-03-07 00:00:00"
"694325","2014-10-29 00:00:00"
"358906","2014-11-20 00:00:00"
"193486","2014-11-28 00:00:00"
"182590","2014-05-30 00:00:00"
"2670792","2014-05-30 00:00:00"
"2168230","2014-06-17 00:00:00"
"1168908","2014-06-30 00:00:00"
"2770850","2014-08-22 00:00:00"
"1629821","2014-08-30 00:00:00"
"1228889","2014-01-25 00:00:00"
"2835475","2014-03-28 00:00:00"
"1208233","2014-05-06 00:00:00"
"72321","2014-11-21 00:00:00"
"3509874","2014-06-18 00:00:00"
"621962","2014-08-14 00:00:00"
"1244602","2014-02-03 00:00:00"
"1234256","2014-03-06 00:00:00"
"332733","2014-10-16 00:00:00"
"740553","2014-11-05 00:00:00"
"3759611","2015-01-20 00:00:00"
"3530129","2014-09-13 00:00:00"
"156604","2014-03-11 00:00:00"
"2969543","2014-04-04 00:00:00"
"2372189","2014-05-27 00:00:00"
"1072830","2014-01-06 00:00:00"
"157","2014-01-13 00:00:00"
"2660181","2014-01-29 00:00:00"
"268093","2014-02-08 00:00:00"
"1189885","2014-02-09 00:00:00"
"393701","2014-02-09 00:00:00"
"2216715","2014-02-16 00:00:00"
"2094094","2014-02-16 00:00:00"
"2116172","2014-10-06 00:00:00"
"1570662","2014-04-06 00:00:00"
"2805846","2014-06-20 00:00:00"
"1410557","2015-01-06 00:00:00"
"860196","2015-02-22 00:00:00"
"2568747","2014-01-10 00:00:00"
"1118321","2014-02-27 00:00:00"
"1554935","2014-04-09 00:00:00"
"3087450","2014-04-09 00:00:00"
"3360666","2014-04-09 00:00:00"
"100565","2014-11-22 00:00:00"
"114770","2014-05-28 00:00:00"
"797306","2014-07-01 00:00:00"
"348796","2014-02-20 00:00:00"
"272287","2014-03-20 00:00:00"
"2008111","2014-12-19 00:00:00"
"351218","2014-12-30 00:00:00"
"62662","2015-01-16 00:00:00"
"3401528","2014-08-12 00:00:00"
"1003123","2014-08-12 00:00:00"
"2359271","2014-09-19 00:00:00"
"172029","2014-02-12 00:00:00"
"958968","2014-04-14 00:00:00"
"443244","2014-06-16 00:00:00"
"818506","2014-06-25 00:00:00"
"592035","2014-07-11 00:00:00"
"4116112","2015-02-27 00:00:00"
"2454790","2014-01-02 00:00:00"
"3557882","2014-05-07 00:00:00"
"2913867","2014-12-11 00:00:00"
"2525067","2014-07-30 00:00:00"
"315228","2015-02-28 00:00:00"
"296861","2014-09-28 00:00:00"
"1879699","2014-10-08 00:00:00"
"2793118","2014-05-02 00:00:00"
"5295","2014-11-15 00:00:00"
"177920","2014-12-16 00:00:00"
"2573335","2014-12-17 00:00:00"
"93922","2014-06-19 00:00:00"
"2107876","2015-01-02 00:00:00"
"1907026","2014-07-21 00:00:00"
"1312143","2015-02-19 00:00:00"
"775624","2014-08-24 00:00:00"
"499417","2014-09-17 00:00:00"
"2804686","2014-09-18 00:00:00"
"18782","2014-03-06 00:00:00"
"1299073","2014-10-09 00:00:00"
"1409377","2014-07-03 00:00:00"
"2231046","2014-01-24 00:00:00"
"1061391","2014-03-14 00:00:00"
"506952","2014-05-13 00:00:00"
"104235","2014-05-18 00:00:00"
"1078886","2014-12-28 00:00:00"
"1163786","2015-02-24 00:00:00"
"517852","2014-08-04 00:00:00"
"2181225","2014-01-05 00:00:00"
"1129311","2014-04-01 00:00:00"
"2259322","2014-04-02 00:00:00"
"2711647","2014-06-05 00:00:00"
"3304471","2014-12-18 00:00:00"
"3423097","2014-08-05 00:00:00"
"226086","2014-08-12 00:00:00"
"749284","2014-03-24 00:00:00"
"3697011","2014-11-08 00:00:00"
"1527284","2014-06-05 00:00:00"
"4321357","2015-02-20 00:00:00"
"424226","2014-08-27 00:00:00"
"1354378","2014-03-30 00:00:00"
"4107888","2014-10-28 00:00:00"
"1234799","2014-04-27 00:00:00"
"849645","2014-04-27 00:00:00"
"833146","2014-06-12 00:00:00"
"317768","2014-01-21 00:00:00"
"3326331","2014-09-17 00:00:00"
"1594817","2014-02-18 00:00:00"
"1906307","2014-05-05 00:00:00"
"3489260","2014-05-05 00:00:00"
"1082681","2014-11-26 00:00:00"
"1125784","2014-01-22 00:00:00"
"1655700","2014-03-07 00:00:00"
"1474421","2014-10-29 00:00:00"
"2591234","2014-12-05 00:00:00"
"3125396","2014-05-28 00:00:00"
"908703","2014-12-13 00:00:00"
"155392","2014-12-25 00:00:00"
"368691","2014-07-25 00:00:00"
"2788608","2014-07-28 00:00:00"
"1796105","2014-02-10 00:00:00"
"60281","2014-03-28 00:00:00"
"2310866","2014-05-04 00:00:00"
"2019415","2014-11-15 00:00:00"
"2160152","2014-05-08 00:00:00"
"484441","2014-06-18 00:00:00"
"235442","2014-07-15 00:00:00"
"347652","2014-07-24 00:00:00"
"74585","2014-08-29 00:00:00"
"379855","2014-09-27 00:00:00"
"1965084","2014-03-06 00:00:00"
"2764255","2014-03-13 00:00:00"
"3351765","2014-06-08 00:00:00"
"1502148","2015-01-04 00:00:00"
"98653","2015-02-14 00:00:00"
"1224069","2014-08-13 00:00:00"
"199593","2014-08-16 00:00:00"
"985766","2014-01-23 00:00:00"
"7469","2014-02-25 00:00:00"
"1367661","2014-04-04 00:00:00"
"647621","2014-06-12 00:00:00"
"2118955","2014-10-06 00:00:00"
"570477","2014-03-03 00:00:00"
"3484146","2014-10-21 00:00:00"
"1153745","2014-03-18 00:00:00"
"711129","2014-04-06 00:00:00"
"414385","2014-04-06 00:00:00"
"2450263","2014-04-21 00:00:00"
"3184475","2014-04-25 00:00:00"
"976155","2014-11-28 00:00:00"
"1096117","2014-05-19 00:00:00"
"2261330","2014-12-01 00:00:00"
"196921","2015-02-23 00:00:00"
"1311977","2014-01-02 00:00:00"
