UserId,Date
"454103","2016-06-10 00:00:00"
"47984","2016-06-16 00:00:00"
"3195526","2016-06-22 00:00:00"
"1830293","2016-07-04 00:00:00"
"1549950","2017-01-10 00:00:00"
"3987294","2016-01-21 00:00:00"
"2487336","2016-07-26 00:00:00"
"1588897","2016-02-04 00:00:00"
"4530518","2017-02-28 00:00:00"
"5149764","2016-03-31 00:00:00"
"1538157","2016-10-12 00:00:00"
"217723","2016-12-24 00:00:00"
"1845919","2016-07-18 00:00:00"
"2765346","2017-02-05 00:00:00"
"6625726","2017-02-24 00:00:00"
"1084742","2016-10-03 00:00:00"
"1690777","2016-11-01 00:00:00"
"1180620","2016-06-26 00:00:00"
"714501","2016-07-07 00:00:00"
"2469027","2016-01-19 00:00:00"
"513392","2016-07-27 00:00:00"
"5625518","2017-01-26 00:00:00"
"820861","2016-02-18 00:00:00"
"1449624","2016-02-25 00:00:00"
"1376624","2016-02-27 00:00:00"
"4358339","2016-09-13 00:00:00"
"6633975","2016-09-28 00:00:00"
"3412611","2016-04-23 00:00:00"
"6813506","2016-12-02 00:00:00"
"2584786","2016-12-20 00:00:00"
"2829204","2016-12-26 00:00:00"
"1544627","2016-07-19 00:00:00"
"1434116","2016-01-31 00:00:00"
"4600","2016-01-31 00:00:00"
"171456","2017-02-01 00:00:00"
"183181","2016-03-02 00:00:00"
"3501205","2016-03-17 00:00:00"
"5746918","2016-09-27 00:00:00"
"5401681","2016-11-24 00:00:00"
"1666620","2016-06-21 00:00:00"
"4883636","2016-12-27 00:00:00"
"452210","2017-01-11 00:00:00"
"1091308","2017-01-21 00:00:00"
"33258","2016-02-08 00:00:00"
"5404196","2016-04-21 00:00:00"
"2392683","2016-10-24 00:00:00"
"499581","2016-05-31 00:00:00"
"2788896","2016-12-09 00:00:00"
"1344961","2016-06-29 00:00:00"
"3674931","2016-07-02 00:00:00"
"3962537","2017-02-08 00:00:00"
"1791546","2016-08-20 00:00:00"
"3236102","2016-03-24 00:00:00"
"123681","2016-12-20 00:00:00"
"5350405","2017-01-28 00:00:00"
"2618653","2016-08-03 00:00:00"
